Távolbalátás,boszorkány,Misztikus képesség,22,-,3 kör,korlátlan,lásd a leírásban,-,,,,,,,"A boszorkány a varázslat segítségével távoli helyek képét jelenítheti meg maga előtt egy kristálygömbben vagy ezüstből készült, tiszta forrásvízzel teli tálban. A varázslatot személyhez vagy helyhez kell kötni, ami annyit jelent , hogy a boszorkánynak vagy a megfigyelni kívánt helyet, vagy a személyt kell ismernie. A hely ismerete azt jelenti, hogy a boszorkány maga is járt már ott, a személy ismerete pedig valódi találkozást, azaz személyes ismeretséget takar. A kép élességét nem befolyásolja a távolság, a kapcsolat szorossága viszont igen. Így a boszorkány kristálytiszta képet kaphat szülő­ városának főteréről, de csak vibráló, fakó képet arról a bar­langról, ahol csak egyszer járt eddigi élete során. A varázslat a másik helyen elhangzó hangokat is közvetíti - a hallható hang erőssége és minősége egyaránt függ a személy vagy hely ismeretének fokától. A varázslat  hatótávolsága szintenként 100  mérföld,  ideje pedig korlátlan,  illetve  addig  marad  fenn, amíg a   boszorkány koncentrál rá."
Megfigyelés,boszorkány,Mentálmágia,5,1,3 szegmens,kör/szint,korlátlan,-,,,,,,,"Hasonló a Távolbalátás nevű varázslathoz, de semmilyen eszközt nem igényel. Csak azok figyelhetőek vele, akiket a boszorkány a Megbélyegzés csókjával megjelölt, ők viszont bármilyen  távolságból, s tetszőleges  ideig. A boszorkány a megbélyegzett szemén keresztül látja a valóságot . A Megfi­gyelés Időtartama alatt a boszorkány azon varázslatival, me­lyekhez elég látnia az áldozatot, azokra is hathat, akiket nem a saját, hanem a megfigyelt lény szemével lát.
A varázslat Időtartama annyi kör, amennyi a boszorkány Tapasztalati szintje - s további 5 Mana-ponttal, még egyszer ennyi körrel elnyújtható ."
Kihallgatás,boszorkány,Mentálmágia,4,1,3 szegmens,kör/szint,korlátlan,-,,,,,,,"A Megfigyelés nevű varázslattal rokon. Ha a boszorkány olyan lényt szeretne kihallgatni, akit a Megbélyegzés csókjával megjelölt , a varázslat erre teremt lehetőséget. Nem szük­ségesek segédeszközök, mint a Távolba látás vagy hallás varázslatokhoz, s a távolság is korlátlan. A varázslat Időtartama annyi kör, amennyi a boszorkány Tapasztalati szintje - s további 4 Mana-ponttal,  még egyszer ennyi  körrel  elnyújtható."
Üzenet,boszorkány,Mentálmágia,2,1,1 szegmens,1 perc/szint,korlátlan,-,,,,,,,"A varázslattal távol  tartózkodó  ismerősének  küldhet  üzenetet a boszorkány. Az egyetlen megkötés , hogy illető magán kell viselje a boszorkány Megbélyegzés Csókjának nyomát. Mivel az üzenet telepatikus úton hangzik el, nyelvi korlátai nincsenek. A boszorkánynak elég megneveznie az illetőt, s  elmondania  a  meghallgatandó  üzenetet,  a  másik,  és csak ő, ezt érteni fogja. A gondolatok a "" hallgató"" elméjében öltenek testet, s a boszorkány által kívánt összes másod- és harmadlagos jelentéstartalmat, érzelmi töltést közvetítik. A szöveg hossza  1  perc  lehet  szintenként."
Madártávlat,boszorkány,Mentálmágia,10 vagy 15,1,5 szegmens,10 perc,5 km,-,,,,,,,"A boszorkány a varázslattal egy égben szárnyaló madár szemszögéből tekinthet le az alanti tájra. Ennek egyetlen fel­ tétele, hogy lásson legalább egy madarat. Ha többet is észre­ vesz, tetszése szerint választhat közülük. A varázslat 10 Mana­ pontba kerül, de ha alkalmazója további 5-öt áldoz rá, irányíthatja is a madarat . Feljebb vagy alább reptetheti, esetleg épületekbe  is beviheti.
A varázslat nem erősíthető, és csak állati intelligenciájú szárnyasra alkalmazható."
Árnyékajtó,boszorkány,Térmágia,35,5,1 kör + 3 kör,lásd leírásban!,Lásd leírásban,-,,,,,,,"A varázslat utazás nélküli helyváltoztatásra szolgál. A teleportációnál nehézkesebb és lassúbb, viszont pontosabb. A boszorkány egy ajtó körvonalát rajzolja a falra. Eközben felidézi ma­ga előtt a helyet, ahová jutni kíván, és oda is elképzel egy aj­tót. Az ajtó három kör múltán formát  ölt,  s feltárul.  A bo­szorkány az általa kiválasztottakkal együtt átlépheti az ajtó küszöbét; akiket azonban nem hatalmaz fel erre, hiába próbálkoznak, csak a szilárd falba ütköznek . Az Árnyékajtó mögött mindig rövid, sötét folyosó kezdődik. Ezen mindenki 30 mínusz Akarat erő (egy 12-es Akaraterővel megáldott karakter 30-12=18) perc alatt halad végig. Ha a folyosón haladó társaság együtt szándékszik maradni , a  legkisebb Akaraterejű utazó tempóját kell felvenniük.  A folyosó  túlsó végén nyíló ajtón át az utazók kiléphetnek ama bizonyos másik helyre, amit a boszorkány maga elé képzelt. Ha mindenki át jutott, a folyosó, az ajtókkal együtt, három kör alatt szertefoszlik. A varázslat csak akkor működik, ha mind a kiindulási, mind az érkezési oldalon akad legalább akkora, megközelítőleg egye­nes  falfelület,  melyen az Árnyékajtók  elférnek.
A boszorkány Tapasztalati szintje felének megfelelő számú kísérőt vihet magával, s a két ajtó maximális távolsága sem haladhatja meg a boszorkány Tapasztalati szintjének ötven­ szeres szorzatát . 15 további Mana-ponttal vagy az utazók száma növelhető  eggyel, vagy a  távolság további 50  mérfölddel.
"
Eltűnés,boszorkány,Térmágia,32,1,1 szegmens,egyszeri,önmaga,-,,,,,,,"A varázslattal a boszorkány számára egyetlen röpke parancsszó kiejtése után füstfelhő kíséretében semmivé válik. A kulisszatitkok ismerői persze tudják, valójában nem történik más, mint hogy a boszorkány egy 10 mérföld sugarú körön belül eső, véletlenszerűen kiválasztott helyre teleportál. A célállomás teljesen véletlenszerű, a következő módon kell meghatározni: AZ első dobás k10-zel történik, célja az irány kijelölése.
 
1 Észak
2 Észak-kelet
3 Kelet
4 Dél-kelet
5 Dél
6 Dél-nyugat
7 Nyugat
8 Észak-nyugat
9-10 a boszorkány határozhatja meg az irányt

 
A következő dobás a távolságot adja meg, ahogy a már meghatározott irányban milyen messze lesz az érkezési pont a kiindulásitól. Ezt is k10 segítségével határozhatjuk meg, az eredményt mérföldekben kapjuk .
A varázslattal a boszorkány saját súlyán felül még 20 kg súlyú felszerelést vihet magával. A többi a kiindulási ponton  a földre potyog, s ott is marad."
Hasadék,boszorkány,Térmágia,12,1,2 szegmens,10 kör,20 láb,lásd leírásban!,,,,,,,"A varázslat hatására hasadék nyílik a földben. Helyét a boszorkány határozza meg, elegendő az adott vonalra mutat­nia bal keze mutató ujjával. Az keletkező árok legtöbb 8 láb hosszú, másfél láb széles és 6 láb mély, továbbá csak teljesen egyenes vonalú lehet. Emberek (lények , teremtmények) alatt is megnyitható, ekkor az érintettek Gyorsaság- és Ügyesség­ próbát dobhatnak; ha a kettő közül bármelyik sikeres , időben avagy a kellő szögben félreugrottak, s így nem estek bele a lábuk előtt megnyílt hasadékba. Aki mégis belezuhan, 3k6 Fp­-t veszít. Ha  valamelyik Képességpróba során I-est dobott, az annyit tesz, hogy ráadásul szerencsétlenül esett, ami további k6 Ép. elvesztésével jár. A páncélok SFÉ-ja a sebzést nem mérséklik, ellenben sikeres Esés Képzettségpróba esetén semmilyen sebzés nincs.
A hasadék remekül használható teljes vértezetben feszítő lovagok ellen , valamint gyalogos rohamok megtörésére. Lovasroham esetén nagy a valószínűsége, hogy a lovak egyszerűen átugorják a megnyíló árkot ilyenkor a ló dob próbát a lovasa helyett, s csak az esik a hasadékba, amelyik 1-et dob. Ekkor a fent említett sebzés a lóra és a lovasra  is duplázódik. A hasadékból kimászni + 45-tel könnyített Mászás Képzettség próbával lehet (tehát minimum 45%-ka mindenkinek van, hacsak nem visel nehézvértezetet) , vagy a társak által leengedett kötélen . Tanácsos sietni, mert a hasadék 10 kör elteltével bezárul ,  s  aki  benne rekedt,  szörnyű halált  hal. A hasadékot a boszorkány legfeljebb önmagától 20 láb távolságban  képes  megnyitni.
am esetén nagy a valószínűsége, hogy a lovak egyszerűen átugorják a megnyíló árkot ilyenkor a ló dob próbát a lovasa helyett, s csak az esik a hasadékba, amelyik 1-et dob. Ekkor a fent említett sebzés a lóra és a lovasra  is duplázódik. A hasadékból kimászni + 45-tel könnyített Mászás Képzettség próbával lehet (tehát minimum 45%-ka mindenkinek van, hacsak nem visel nehézvértezetet) , vagy a társak által leengedett kötélen . Tanácsos sietni, mert a hasadék 10 kör elteltével bezárul ,  s  aki  benne rekedt,  szörnyű halált  hal. A hasadékot a boszorkány legfeljebb önmagától 20 láb távolságban  képes  megnyitni."
Összetartozás,boszorkány,Lélekmágia,6,1,5 kör,lásd leírásban!,érintés,Asztrális és Mentális,,,,,,,"A varázslat segítségével a boszorkány erős mágikus kapcso­latba kerülhet egyetlen, tetszés szerint kiválasztott állattal, amennyiben azt a varázslás ideje alatt megérinti. Kettőjüket ettől fogva elszakíthatatlan fonál fűzi össze, bármily messze távolodjanak is egymástól. A familiárissá alázott állatot a boszorkány bármikor a puszta akaratával is irányíthatja, minden cselekedet végrehajtathat vele, amire az fizikailag képes. Érzékszervein keresztül ő is érzékel (lát, hall), gyakorta jobban , mint sajátjaival - ám a különleges érzékek használatánál ne­hézségekbe ütközhet (hiába remek az állat szaglása, a boszorkány.nem ismeri fel a szagokat). Természetesen nem képes a saját és az állat érzékeinek egyidejű használatára, amíg az egyikre támaszkodik , a másikra érzéketlen; ahogyan nem képes az érzékszerveket sem elkülöníteni egymástól: összes érzé­kével  vagy boszorkányként vagy állatként érzékel.
Azalatt, míg a boszorkány az állat érzékeire támaszkodik, a saját szemére vak, a saját fülére süket,  nem  érzi a fájdalmat észre sem veszi, ha megsebezték, vagy megégették . (Ennek veszélyeit kár lenne taglalni, mert bár a boszorkány nem ér­zi, Fájdalomtűrés Pontjai fogynak, s idővel már az Életerejéből veszít.) Ez idő alatt boszorkányként nem mozdulhat - helyesen teszi, ha ül vagy fekszik, különben saját testéről mit sem tudva elesik - nem használhat varázslatokat , sem  Pszít.  Ha ilyenkor az állatot váratlan fájdalom éri, a boszorkány vele együtt szenved : ugyanannyi Fp-t veszít, mint familiárisa. (Az összetartozás az Életerőre nem vonatkozik.) Sikeres  Akaraterő-próba esetén a fájdalom ellenére is képes állatként érzékelni továbbra is, sikertelensége esetén önkéntelenül is visszatér saját érzékszerveihez. Ha az érintett  idő alatt az állat kimúlik, a boszorkány elveszíti eszméletét; csak k6 óra múltán vagy külső segítségre tér  ismét  magához.
A kapcsolatot a boszorkány nem képes megszakítani, az csak az állat halálával ér véget - ami a boszorkányt is alaposan megviseli. Eztán annyi óráig nem képes az összpontosításra - többek közt egyetlen varázslat vagy Pszí-diszciplína alkalmazására sem - ahány napot Összetartozásban töltött az elveszített familiárissal. A boszorkány egyszerre egyetlen állattal kerülhet efféle mágikus kapcsolatba - ez igaz az összes Familiáris jellegű varázslatra is. A kiszemelt és megérintett áldozat asztrális Mágiaellenálásra jogosult, melynek sikere esetén semmiféle eredménnyel nem jár. A varázslat erőssége 15 Mp-énként növelhető  l  E­ vel, s intelligens lények  ellen nem alkalmazható  sikerrel.
"
Eggyéválás,boszorkány,Lélekmágia,15,1,5 kör,lásd leírásban!,érintés,Asztrális és Mentális,,,,,,,"A Familiáris varázslatok ezen változata, a boszorkányvarázslatok nem elhanyagolható hányadához hasonlóan, a fe­kete mágia tárgykörébe tartozik, ugyanis a boszorkány be­ avatkozik általa a lélekvándorlás törvényeibe. A mágia kutatók feltételezései szerint aquir eredetű, s Krán áldásos közre­működésével vált közkinccsé; egyesek egyenest Shackallor örökbecsű  fóliánsából,  a Sötét Tudományból eredeztetik.
A varázslat segítségével a boszorkány szolgájává és egyben lényének részévé tehet bármilyen állatot. A kiszemelt jószágot a varázsige elmondásakor meg kell érintenie, ekkor  annak lelke távozik a testből, átadva helyét a boszorkány lelké­ből származó szilánknak. Az ártó praktika eredményeként a boszorkány lelke gyakorlatilag két testben lakik egyszerre: na­gyobbrészt az emberi, kisebb részt az állati testben . A varázs­lat jelentős előnyökhöz, s egyben természetesen nem elhanyagolható hátrányokhoz juttatja a boszorkányt . Ettől kezd­ve, mindent lát, hall, érzékel, amit az állat - ezáltal nem csak két helyen tartózkodhat egyszerre, de élesebb érzékszervek­hez is jut. Ráadásul a Pszi-használat egyetlen feltétele, hogy az alkalmazó lássa az áldozatot - akár állatszemén át is. A boszorkány teljes szellemi képességeinek birtokában irányítja lényének állat felét, persze csak olyan cselekedeteket hajtat­hat  végre vele,  melyekre az adott test  képes.
Hasonló megkötés vonatkozik a varázslásra: némelyiknél varázsigét kell kimondani, némelyiknél taglejtésekre  van szükség, érintéshez általában elegendő az állat bal végtagja, rámutatáshoz már kifejezetten az emberihez hasonló ujj kel­letik. A csókmágiát jelen esetben a kutyákra, macskákra jel­lemző nyalogatás is helyettesítheti, de a mágia ezen fejezete csőrrel  nem  képzelhető  el.  (Beszélni csak  a  papagáj  tud, fogni kevés állat, kézügyességet igénylő feladatokra leginkább a majom alkalma.)
Mivel a pszipajzsok nem az anyagi, hanem az asztrál és mentál testet védi, és mivel a két lény - ember és állat - asztrális és mentális síkon azonos, a pszipajzsokat nem szükséges -  és nem is lehetséges - kétszer felépíteni. Ugyan azon pszipajzs egyszerre megvédi a boszorkány lelkének mindkét részét. Az asztrális és mentális azonosságnak számos hátulütője is akad: bárki pillant is Asztrál vagy Mentál Szemmel, Azra- vagy bármilyen más lélekérzékeléssel az állatra, a boszorkány asztrál és mentál testét pillantja meg. Mi több, minden az állatra célzott asztrál és mentál varászlat avagy diszciplína egyidejűleg a boszorkányra is hat.
Az anyagi jellegű behatásokkal más a helyzet: ami az egyik testet roncsolja, semmilyen kárt nem tesz a másikba. Az életerőpontok tehát függenek és különbözőek mindkét test esetében. A mérgek, betegségek és rontások is külön hatnak. Ha valamelyik test elpusztul, a másikban a boszorkány tovább folytathatja pályafutását.
A fájdalomtűrés az egyetlen közös pont, mert bár a élek ismérve, a testfelépítőstől is függ. Bármelyik test is sérül, a boszorkány mindenképpen elszenvedi az adott Fp veszteséget, sőt, ha mindkét test szenved egyszerre, a két veszteség összeadódik. Az emberi test max. Fp-i sem változnak, azonban az állattest max Fp-ihet hozzáadódik a boszorkány Tapasztalati Szintjéből származó járulék - ami esetenként hihetetlen ellenállóképességet eredményez. Ha bármelyik test Fp-i elfogynak, az a test sokkot,  más szóval az adott test ájulását eredményezi. Ha ilyen esetben a másik test még rendelkezik fájdalom tűréssel, annak bőrében a boszorkány tovább cselekedhet, s öntudatát csak akkor veszíti el, ha mindkét test eszméletlen.
A varázslattal a boszorkány egyszerre legtöbb két testet uralhat, ám ha emberteste elpusztul, gyakorta mindkettő állati eredetű. Az állat kiválasztása alapos megfontolást igényel, mert a használhatóságon túl célszerű figyelembe venni a leplezhetőségét is. A feltűnő, egzotikus, netán riadalma okozó, vagy éppen nem természetes eredetű állat test sok bajba sodorhatja birtokosát -  ezért a leggyakrabban macskákra, verebekre, ártalmatlan kutyákra esik a választás, sőt, némelyik boszorkány a lovát szemeli ki. Az sem példa nélkül való, hogy állattestét a boszorkány mágiával átalakíttatja, miáltal az beszédre, finom kézmozdulatokra is alkalmassá válik. Sőt, nemegyszer emberré változtatja második énjét is. Ezen beavatkozások óriási hátránya - irdatlan Mana-pont igényükön túl-, hogy a szakértő szem számára könnyen észrevehetőek s a sok fáradság árán kieszközölt változtatások egyetlen pillanat alatt semmivé tehetők.
A varázslat legkíméletlenebb alkalmazási módjának, az emberi testek elorzásának csak a boszorkányok hatalma szabhat gátat. Egy emberi lélek kiűzéséhez ugyanis jelentős erősítésre, ezáltal óriási Mana-pont befektetésre lenne szükség. A kiszemelt és megérintet áldozat mind asztrális, mind mentális Mágiaellenállásra jogosult, s a varázslat csak mindkettő elvétése esetén sikeres, egyébként semmiféle eredménnyel nem jár. A varázslat erőssége minden további 10Mp-ért 1E-vel növelhető.
"
